Id,PID,MS SubClass,Lot Frontage,Lot Area,Lot Shape,Utilities,Land Slope,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Mas Vnr Area,Exter Cond,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating QC,Electrical,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Misc Val,Mo Sold,Yr Sold,zoning_C,zoning_FV,zoning_I,zoning_RH,zoning_RL,zoning_RM,street_Pave,land_countour_HLS,land_countour_Low,land_countour_Lvl,lot_conf_CulDSac,lot_conf_FR2,lot_conf_FR3,lot_conf_Inside,neigh_Blueste,neigh_BrDale,neigh_BrkSide,neigh_ClearCr,neigh_CollgCr,neigh_Crawfor,neigh_Edwards,neigh_Gilbert,neigh_Greens,neigh_GrnHill,neigh_IDOTRR,neigh_Landmrk,neigh_MeadowV,neigh_Mitchel,neigh_NAmes,neigh_NPkVill,neigh_NWAmes,neigh_NoRidge,neigh_NridgHt,neigh_OldTown,neigh_SWISU,neigh_Sawyer,neigh_SawyerW,neigh_Somerst,neigh_StoneBr,neigh_Timber,neigh_Veenker,cond1_Feedr,cond1_Norm,cond1_PosA,cond1_PosN,cond1_RRAe,cond1_RRAn,cond1_RRNe,cond1_RRNn,cond2_Feedr,cond2_Norm,cond2_PosA,cond2_PosN,cond2_RRAe,cond2_RRAn,cond2_RRNn,bldg_type_2fmCon,bldg_type_Duplex,bldg_type_Twnhs,bldg_type_TwnhsE,hse_style_1.5Unf,hse_style_1Story,hse_style_2.5Fin,hse_style_2.5Unf,hse_style_2Story,hse_style_SFoyer,hse_style_SLvl,rf_style_Gable,rf_style_Gambrel,rf_style_Hip,rf_style_Mansard,rf_style_Shed,rf_mat_Membran,rf_mat_Metal,rf_mat_Roll,rf_mat_Tar&Grv,rf_mat_WdShake,rf_mat_WdShngl,ext1st_AsphShn,ext1st_BrkComm,ext1st_BrkFace,ext1st_CBlock,ext1st_CemntBd,ext1st_HdBoard,ext1st_ImStucc,ext1st_MetalSd,ext1st_Plywood,ext1st_PreCast,ext1st_Stone,ext1st_Stucco,ext1st_VinylSd,ext1st_Wd Sdng,ext1st_WdShing,ext2nd_AsphShn,ext2nd_Brk Cmn,ext2nd_BrkFace,ext2nd_CBlock,ext2nd_CmentBd,ext2nd_HdBoard,ext2nd_ImStucc,ext2nd_MetalSd,ext2nd_Other,ext2nd_Plywood,ext2nd_PreCast,ext2nd_Stone,ext2nd_Stucco,ext2nd_VinylSd,ext2nd_Wd Sdng,ext2nd_Wd Shng,mas_vnr_type_BrkFace,mas_vnr_type_CBlock,mas_vnr_type_NA,mas_vnr_type_None,mas_vnr_type_Stone,found_CBlock,found_PConc,found_Slab,found_Stone,found_Wood,heat_GasA,heat_GasW,heat_Grav,heat_OthW,heat_Wall,ctrl_air_Y,gar_type_Attchd,gar_type_Basment,gar_type_BuiltIn,gar_type_CarPort,gar_type_Detchd,gar_type_NA,sale_type_CWD,sale_type_Con,sale_type_ConLD,sale_type_ConLI,sale_type_ConLw,sale_type_New,sale_type_Oth,sale_type_VWD,sale_type_WD ,New_Gar_Feat,New_Bsmt_Feat,New_Ovr_Kit_Feat,Exter Qual,1st Flr SF,New_Gar_Feat^2,New_Gar_Feat New_Bsmt_Feat,New_Gar_Feat New_Ovr_Kit_Feat,New_Gar_Feat Exter Qual,New_Gar_Feat 1st Flr SF,New_Bsmt_Feat^2,New_Bsmt_Feat New_Ovr_Kit_Feat,New_Bsmt_Feat Exter Qual,New_Bsmt_Feat 1st Flr SF,New_Ovr_Kit_Feat^2,New_Ovr_Kit_Feat Exter Qual,New_Ovr_Kit_Feat 1st Flr SF,Exter Qual^2,Exter Qual 1st Flr SF,1st Flr SF^2,SalePrice
636,535175050,20,66.0,12400,2,3,2,6,7,1958,1998,176.0,3,3,2,0,3,585.0,1,0.0,630.0,1215.0,3,3,0,0,1215,0.0,0.0,1,0,3,1,3,6,7,0,0,1958.0,1,1.0,297.0,3,3,2,0,0,0,0,234,0,0,6,2009,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1782.0,6075.0,19440.0,3.0,1215.0,3175524.0,10825650.0,34642080.0,5346.0,2165130.0,36905625.0,118098000.0,18225.0,7381125.0,377913600.0,58320.0,23619600.0,9.0,3645.0,1476225.0,155000
1155,532378200,20,65.0,6768,2,3,2,6,8,1961,1996,0.0,4,3,3,1,6,832.0,1,0.0,80.0,912.0,4,4,0,0,912,1.0,1.0,1,0,3,1,4,5,7,0,0,1962.0,1,1.0,288.0,3,3,2,168,0,0,0,0,0,0,5,2008,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1728.0,5472.0,16416.0,3.0,912.0,2985984.0,9455616.0,28366848.0,5184.0,1575936.0,29942784.0,89828352.0,16416.0,4990464.0,269485056.0,49248.0,14971392.0,9.0,2736.0,831744.0,142000
739,903228120,45,50.0,6000,3,3,2,6,7,1926,2004,0.0,3,3,3,0,1,0.0,1,0.0,884.0,884.0,4,4,0,0,904,0.0,0.0,1,0,2,1,3,4,7,0,0,1926.0,1,1.0,180.0,3,3,2,0,0,105,0,0,0,0,1,2009,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1080.0,5304.0,14464.0,4.0,904.0,1166400.0,5728320.0,15621120.0,4320.0,976320.0,28132416.0,76717056.0,21216.0,4794816.0,209207296.0,57856.0,13075456.0,16.0,3616.0,817216.0,119000
1608,923400040,50,75.0,12508,2,3,2,6,7,1940,1985,0.0,3,4,3,1,5,660.0,1,0.0,323.0,983.0,5,4,767,0,1750,1.0,0.0,2,0,4,1,3,7,4,0,0,1989.0,1,1.0,423.0,3,3,2,245,0,156,0,0,0,1300,7,2008,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2538.0,6881.0,28000.0,3.0,983.0,6441444.0,17463978.0,71064000.0,7614.0,2494854.0,47348161.0,192668000.0,20643.0,6764023.0,784000000.0,84000.0,27524000.0,9.0,2949.0,966289.0,160000
1087,528235120,60,62.0,7415,2,3,2,6,5,2004,2004,0.0,3,3,3,0,6,759.0,1,0.0,80.0,839.0,5,4,729,0,1593,1.0,0.0,2,1,3,1,3,8,7,1,3,2004.0,3,2.0,398.0,3,3,2,100,75,0,0,0,0,0,4,2008,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2388.0,5034.0,22302.0,3.0,864.0,5702544.0,12021192.0,53257176.0,7164.0,2063232.0,25341156.0,112268268.0,15102.0,4349376.0,497379204.0,66906.0,19268928.0,9.0,2592.0,746496.0,193000
1774,528366070,60,88.0,11762,3,3,2,8,5,1992,1993,309.0,3,5,3,0,6,335.0,1,0.0,770.0,1105.0,5,4,1097,0,2202,1.0,0.0,2,1,4,1,4,9,7,1,3,1992.0,2,2.0,517.0,3,3,2,0,65,0,0,144,0,0,9,2007,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3102.0,8840.0,37434.0,4.0,1105.0,9622404.0,27421680.0,116120268.0,12408.0,3427710.0,78145600.0,330916560.0,35360.0,9768200.0,1401304356.0,149736.0,41364570.0,16.0,4420.0,1221025.0,263000
2816,907420090,20,65.0,8767,2,3,2,7,5,2005,2005,0.0,3,4,3,2,6,24.0,1,0.0,1286.0,1310.0,5,4,0,0,1310,0.0,0.0,2,0,3,1,4,6,7,1,4,2005.0,3,2.0,400.0,3,3,2,0,0,0,0,0,0,0,7,2006,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2400.0,9170.0,20960.0,4.0,1310.0,5760000.0,22008000.0,50304000.0,9600.0,3144000.0,84088900.0,192203200.0,36680.0,12012700.0,439321600.0,83840.0,27457600.0,16.0,5240.0,1716100.0,164990
2194,908276230,20,60.0,8190,3,3,2,4,6,1954,1954,0.0,3,3,3,0,3,732.0,1,0.0,216.0,948.0,5,4,0,0,948,1.0,0.0,1,0,3,1,3,5,7,1,3,1956.0,1,1.0,280.0,3,3,2,0,36,0,0,0,0,0,10,2007,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1680.0,5688.0,12324.0,3.0,948.0,2822400.0,9555840.0,20704320.0,5040.0,1592640.0,32353344.0,70098912.0,17064.0,5392224.0,151880976.0,36972.0,11683152.0,9.0,2844.0,898704.0,119000
523,528458180,20,75.0,7500,3,3,2,8,5,2006,2007,238.0,3,4,3,0,6,24.0,1,0.0,1348.0,1372.0,5,4,0,0,1448,0.0,0.0,2,0,2,1,4,6,7,1,4,2006.0,2,2.0,692.0,3,3,2,0,140,0,0,0,0,0,6,2009,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4152.0,9604.0,24616.0,4.0,1448.0,17239104.0,39875808.0,102205632.0,16608.0,6012096.0,92236816.0,236412064.0,38416.0,13906592.0,605947456.0,98464.0,35643968.0,16.0,5792.0,2096704.0,238500
2767,906475200,20,62.0,70761,2,3,4,7,5,1975,1975,0.0,3,4,3,4,5,655.0,1,0.0,878.0,1533.0,3,4,0,0,1533,1.0,0.0,2,0,2,1,4,5,7,2,3,1975.0,1,2.0,576.0,3,3,2,200,54,0,0,0,0,0,12,2006,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3456.0,10731.0,24528.0,3.0,1533.0,11943936.0,37086336.0,84768768.0,10368.0,5298048.0,115154361.0,263209968.0,32193.0,16450623.0,601622784.0,73584.0,37601424.0,9.0,4599.0,2350089.0,280000
1837,533206070,120,32.0,3784,2,3,2,8,5,2006,2007,36.0,3,4,3,0,6,60.0,1,0.0,1451.0,1511.0,5,4,0,0,1565,1.0,0.0,2,0,2,1,4,5,7,0,0,2006.0,3,2.0,476.0,3,3,2,0,120,0,0,0,0,0,2,2007,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2856.0,10577.0,26605.0,4.0,1565.0,8156736.0,30207912.0,75983880.0,11424.0,4469640.0,111872929.0,281401085.0,42308.0,16553005.0,707826025.0,106420.0,41636825.0,16.0,6260.0,2449225.0,193800
2284,923225040,120,44.0,4224,3,3,2,5,7,1976,1976,0.0,3,4,3,0,6,840.0,1,0.0,200.0,1040.0,3,4,0,0,1060,1.0,0.0,1,0,3,1,3,6,7,1,3,1976.0,1,2.0,572.0,3,3,2,100,110,0,0,0,0,0,6,2007,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3432.0,7280.0,15900.0,3.0,1060.0,11778624.0,24984960.0,54568800.0,10296.0,3637920.0,52998400.0,115752000.0,21840.0,7716800.0,252810000.0,47700.0,16854000.0,9.0,3180.0,1123600.0,129900
1434,907135260,20,57.0,9245,1,3,2,5,5,1994,1995,0.0,3,4,3,0,6,686.0,1,0.0,304.0,990.0,5,4,0,0,990,0.0,1.0,1,0,3,1,3,5,7,0,0,1996.0,1,2.0,672.0,3,3,2,0,0,0,0,0,0,0,2,2008,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4032.0,6930.0,12870.0,3.0,990.0,16257024.0,27941760.0,51891840.0,12096.0,3991680.0,48024900.0,89189100.0,20790.0,6860700.0,165636900.0,38610.0,12741300.0,9.0,2970.0,980100.0,145000
2794,907255050,20,0.0,14781,1,3,2,8,5,2001,2002,178.0,3,4,3,4,1,0.0,1,0.0,1753.0,1753.0,5,4,0,0,1787,0.0,0.0,2,0,3,1,4,7,7,1,3,2001.0,2,3.0,748.0,3,3,2,198,150,0,0,0,0,0,8,2006,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4488.0,12271.0,30379.0,4.0,1787.0,20142144.0,55072248.0,136340952.0,17952.0,8020056.0,150577441.0,372780709.0,49084.0,21928277.0,922883641.0,121516.0,54287273.0,16.0,7148.0,3193369.0,275000
2625,535454030,90,60.0,8544,3,3,2,3,4,1950,1950,0.0,3,0,0,0,0,0.0,0,0.0,0.0,0.0,2,2,0,0,1040,0.0,0.0,2,0,2,2,3,6,7,0,0,1950.0,1,2.0,400.0,3,2,2,0,0,0,0,0,0,0,12,2006,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2000.0,0.0,10400.0,3.0,1040.0,4000000.0,0.0,20800000.0,6000.0,2080000.0,0.0,0.0,0.0,0.0,108160000.0,31200.0,10816000.0,9.0,3120.0,1081600.0,81400
794,905475160,20,62.0,7440,3,3,2,5,6,1954,1954,0.0,3,4,3,0,4,173.0,1,0.0,916.0,1089.0,3,4,0,0,1089,1.0,0.0,1,0,3,1,3,5,7,1,4,1954.0,2,1.0,252.0,3,3,1,328,0,0,0,0,0,0,9,2009,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1512.0,7623.0,15246.0,3.0,1089.0,2286144.0,11525976.0,23051952.0,4536.0,1646568.0,58110129.0,116220258.0,22869.0,8301447.0,232440516.0,45738.0,16602894.0,9.0,3267.0,1185921.0,125000
708,902204080,30,62.0,7404,3,3,2,4,6,1920,1950,0.0,3,2,3,0,1,0.0,1,0.0,861.0,861.0,3,4,0,0,861,0.0,0.0,1,0,2,1,3,5,7,0,0,1920.0,1,2.0,288.0,3,3,0,0,0,128,0,0,0,0,11,2009,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1728.0,4305.0,11193.0,3.0,861.0,2985984.0,7439040.0,19341504.0,5184.0,1487808.0,18533025.0,48185865.0,12915.0,3706605.0,125283249.0,33579.0,9637173.0,9.0,2583.0,741321.0,80000
286,909100080,30,67.0,4853,3,3,2,5,6,1924,1999,203.0,3,3,3,1,3,133.0,1,0.0,974.0,1107.0,2,3,0,0,1296,0.0,0.0,2,0,2,1,2,5,7,1,4,1979.0,1,1.0,260.0,3,3,2,0,0,36,0,0,0,0,5,2010,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1560.0,6642.0,16848.0,3.0,1296.0,2433600.0,10361520.0,26282880.0,4680.0,2021760.0,44116164.0,111904416.0,19926.0,8608032.0,283855104.0,50544.0,21835008.0,9.0,3888.0,1679616.0,104000
62,528358010,20,59.0,10593,2,3,2,7,5,1996,1996,338.0,3,4,3,0,6,919.0,1,0.0,801.0,1720.0,5,4,0,0,1720,1.0,0.0,2,0,3,1,4,7,7,1,3,1996.0,3,2.0,527.0,3,3,2,240,56,154,0,0,0,0,3,2010,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3162.0,12040.0,27520.0,4.0,1720.0,9998244.0,38070480.0,87018240.0,12648.0,5438640.0,144961600.0,331340800.0,48160.0,20708800.0,757350400.0,110080.0,47334400.0,16.0,6880.0,2958400.0,260400
1647,527302060,60,78.0,12090,3,3,2,7,7,1981,2003,306.0,3,4,3,0,5,321.0,1,0.0,404.0,725.0,5,4,754,0,1479,0.0,0.0,2,1,3,1,4,6,7,1,3,1981.0,2,2.0,484.0,3,3,2,167,72,0,0,0,0,0,3,2007,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2904.0,5075.0,26622.0,4.0,725.0,8433216.0,14737800.0,77310288.0,11616.0,2105400.0,25755625.0,135106650.0,20300.0,3679375.0,708730884.0,106488.0,19300950.0,16.0,2900.0,525625.0,176000
2054,905103110,20,0.0,11677,2,3,2,5,4,1966,1966,442.0,3,3,3,2,3,249.0,4,761.0,30.0,1040.0,3,4,0,0,1040,1.0,0.0,1,0,3,1,3,6,7,0,0,1966.0,2,1.0,264.0,3,3,2,0,90,0,0,0,0,0,2,2007,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1584.0,6240.0,12480.0,3.0,1040.0,2509056.0,9884160.0,19768320.0,4752.0,1647360.0,38937600.0,77875200.0,18720.0,6489600.0,155750400.0,37440.0,12979200.0,9.0,3120.0,1081600.0,123000
1102,528326110,60,0.0,11000,3,3,2,9,5,2000,2000,295.0,3,5,3,1,1,0.0,1,0.0,1519.0,1519.0,5,4,639,0,2172,0.0,0.0,2,1,4,1,5,8,7,1,3,2000.0,2,3.0,687.0,3,3,2,162,153,0,0,0,0,0,6,2008,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4122.0,12152.0,41268.0,4.0,1533.0,16990884.0,50090544.0,170106696.0,16488.0,6319026.0,147671104.0,501488736.0,48608.0,18629016.0,1703047824.0,165072.0,63263844.0,16.0,6132.0,2350089.0,291000
